channel,bootstrap_ci_low,bootstrap_ci_high
RHipAngles_ax1,-2.756730256761823,17.708649499927247
LFootProgressAngles_ax2,-6.113512560427189,0.34890028834342945
LFootProgressAngles_ax2,-4.009687134126822,-1.305402150253455
LFootProgressAngles_ax2,-5.010530604422092,0.366461114119738
RFootProgressAngles_ax2,-0.04706389456987381,3.4056232348084445
HipAngles_ax1_absLminusR,-0.08065081238746627,5.498641657829283
AnkleAngles_ax1_absLminusR,-0.44181124567985536,3.937032321095466
