channel,time_percent,victim_median,control_median,difference,effect_size,t_stat,victim_consistency,control_consistency,n_victim,n_control,level
HipAngles_ax1_absLminusR,45,32.10094499588013,33.18100881949067,-1.0800638236105442,-0.05042016806722689,0.21942091233394748,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,46,33.143370389938354,33.9687335640192,-0.8253631740808487,-0.07563025210084033,0.23837490655936536,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,47,33.73241901397705,35.01612854003906,-1.2837095260620117,-0.058823529411764705,0.25862071353819427,0.6470588235294118,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,48,34.15380573272705,36.00215530395508,-1.8483495712280273,-0.07563025210084033,0.26945322621860146,0.7058823529411765,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,49,34.56339359283447,36.89047622680664,-2.327082633972168,-0.08403361344537816,0.2819575863822974,0.7058823529411765,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,50,34.92235469818115,37.80632305145264,-2.8839683532714844,-0.06722689075630252,0.3037188241194261,0.7058823529411765,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,51,35.607643127441406,38.551289558410645,-2.9436464309692383,-0.058823529411764705,0.3212576915633439,0.7058823529411765,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,52,35.96748924255371,39.173624992370605,-3.2061357498168945,-0.04201680672268908,0.3442305749690863,0.7058823529411765,0.6428571428571429,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,53,36.144012451171875,39.49762439727783,-3.353611946105957,-0.008403361344537815,0.3568205716153931,0.7058823529411765,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,54,36.40328502655029,39.57323598861694,-3.1699509620666504,0.008403361344537815,0.3535705373385567,0.7058823529411765,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,55,36.401641845703125,39.34477519989014,-2.9431333541870117,0.0,0.32460876918550524,0.7058823529411765,0.5714285714285714,17,14,primary_asymmetry
HipAngles_ax1_absLminusR,56,35.98316287994385,39.01534366607666,-3.0321807861328125,-0.01680672268907563,0.28649847055096805,0.7058823529411765,0.5714285714285714,17,14,primary_asymmetry
